id,title,serial,manufacturer_name,frame_model,year,frame_colors,stolen,stolen_location,date_stolen
51669,2014 Novara Carema,U138K05058,Novara,Carema,2014,"['Teal', 'White']",True,"San Francisco,94103",1437199200
51672,2014 Giant Defy Composite 2 Lrg,G53Z2137,Giant,Defy Composite 2 Lrg,2014,"['Silver or Gray', 'White', 'Black']",True,"San Francisco,94104",1437199200
51550,2005 Cannondale F600,absent,Cannondale,F600,2005,['Blue'],True,"San Francisco,CA,94118",1437112800
51526,SE Bikes SE,absent,SE Bikes,SE,,['Black'],True,"San Francisco,94104",1437112800
53191,Specialized Epic (with other parts),absent,Specialized,Epic (with other parts),,"['Black', 'Red']",True,"San Francisco,94102",1437112800
51535,2014 Cannondale Synapse 6 Tiagra,absent,Cannondale,Synapse 6 Tiagra,2014,['Black'],True,"San Francisco,94103",1437112800
51629,2015 Trek 15 Lexa C,WTU062C1900K,Trek,15 Lexa C,2015,['Silver or Gray'],True,"San Francisco,CA,94110",1437112800
51451,Gitane Tour de France,absent,Gitane,Tour de France,,['Orange'],True,"San Francisco,94114",1437026400
51412,1993 Cannondale Black Lightning,absent,Cannondale,Black Lightning,1993,['Black'],True,"San Francisco,94103",1437026400
51311,2014 Trek 7.3 fx,WTU024C0253J,Trek,7.3 fx,2014,"['White', 'Teal', 'Silver or Gray']",True,"San Francisco,CA,94102",1436940000
51354,2012 Cannondale,absent,Cannondale,,2012,['Blue'],True,"Berkeley,94702",1436940000
51431,2013 KHS Bicycles URBAN XPRESS,U12001480,KHS Bicycles,URBAN XPRESS,2013,['Blue'],True,"San Francisco,94121",1436940000
51199,2013 Trek 7.4 FX,WTU353C6666G,Trek,7.4 FX,2013,['Silver or Gray'],True,"San Francisco,94103",1436853600
54418,2012 Surly Long Haul Trucker,M12062997,Surly,Long Haul Trucker,2012,['Black'],True,"Oakland,CA,94607",1436853600
51111,2015 Giant FCR 3 W 06,G2603947,Giant,FCR 3 W 06,2015,"['Red', 'White']",True,San Francisco,1436767200
46094,2012 Surly Steamroller,M100922,Surly,Steamroller,2012,['Black'],True,"San Francisco,CA,94103",1436767200
51102,2014 Cannondale,FM17013,Cannondale,,2014,['Black'],True,"San Francisco,CA,94107",1436767200
51086,2013 Bianchi Viale Abruzzi,wkb1834498,Bianchi,Viale Abruzzi,2013,['Teal'],True,"San Francisco,94123",1436680800
51028,2015 Intense Carbine 275,YTINF141887,Intense,Carbine 275,2015,['Black'],True,"San Francisco,94117",1436594400
51115,2012 Jamis Quest Elite,WE2H00613,Jamis,Quest Elite,2012,['Red'],True,"Briones,94553",1436594400
51022,2006 Bianchi Axis,H5H000788,Bianchi,Axis,2006,['Blue'],True,"San Francisco,CA,94117",1436594400
51411,2014 Novara Gotham,V138K14515,Novara,Gotham,2014,['Black'],True,"Oakland,94609",1436594400
51411,2014 Novara Gotham,V138K14515,Novara,Gotham,2014,['Black'],True,"Oakland,94609",1436594400
51115,2012 Jamis Quest Elite,WE2H00613,Jamis,Quest Elite,2012,['Red'],True,"Briones,94553",1436594400
51024,2006 Santa Cruz Chameleon,S05060277,Santa Cruz,Chameleon,2006,['Red'],True,"San Francisco,94117",1436594400
50822,1977 Schwinn Sprint,absent,Schwinn,Sprint,1977,['Blue'],True,"San Francisco, 94105",1436508000
50891,2015 Specialized Stumpjumper FSR Carbon Comp 29,WSBC604026182J,Specialized,Stumpjumper FSR Carbon Comp 29,2015,['Black'],True,"Berkeley,94708",1436508000
50809,2010 Specialized Allez,wud092304996e,Specialized,Allez ,2010,['Black'],True,"San Francisco,CA",1436508000
51209,2015 Specialized Crossroads Elite,WSBC606119882J,Specialized,Crossroads Elite,2015,['Black'],True,"Pleasant Hill,94523",1436508000
51013,2014 Ibis Ripley,absent,Ibis,Ripley,2014,"['Black', 'Green']",True,"San Francisco,94017",1436508000
34913,2009 Scattante 570,IAS0040294,Scattante,570,2009,['Blue'],True,"San Francisco,CA,94107",1436508000
51106,GT Bicycles Talera,absent,GT Bicycles,Talera,,['Teal'],True,"San Francisco,94114",1436421600
52142,2013 BH Bikes Quartz Ultegra,XDS490H12573KST,BH Bikes,Quartz Ultegra,2013,['Black'],True,"San Francisco,94118",1436421600
50766,Specialized Sirrus Sport,p6j610040,Specialized,Sirrus Sport,,['White'],True,"Oakland,CA",1436421600
50291,2014 Raleigh Capri 2.0,U135K09471,Raleigh,Capri 2.0,2014,['Silver or Gray'],True,"Emeryville,94608",1436421600
51973,Surly Disc Trucker,MIZ067689,Surly,Disc Trucker,,['Green'],True,"San Francisco,94143",1436335200
50217,2013 Fuji Sportif 1.5 C,FJ038IC0824J,Fuji,Sportif 1.5 C,2013,['Red'],True,"San Francisco,94104",1436335200
50150,2011 Surly Long Haul Trucker,M81233390,Surly,Long Haul Trucker,2011,['Green'],True,"Alameda,94501",1436248800
50204,Fuji Nevada 2.0,WBD196L0287K,Fuji,Nevada 2.0,,"['Blue', 'White']",True,"San Francisco,94107",1436248800
50285,Specialized Rock Sport,absent,Specialized,Rock Sport,,['Red'],True,El Cerrito Plaza,1436248800
85121,2015 Fuji Sportif,SWBD014L1849K,Fuji,Sportif,2015,['White'],True,"Emeryville,94608",1436248800
50913,2000 Univega Via Carisma,absent,Univega,Via Carisma,2000,['Green'],True,"El Cerrito,94530",1436248800
50098,2013 Mercier Kilo TT,absent,Mercier,Kilo TT,2013,['Black'],True,"Oakland,94608",1436162400
50095,2014 Raleigh 14 Revenio 1.0 Aluminum Road,U143K24627,Raleigh,14 Revenio 1.0 Aluminum Road,2014,['Black'],True,"San Francisco,CA,94107",1436162400
50052,2012 Trek LEXA 1.1c WSD,WTU052C2280G,Trek,LEXA 1.1c WSD,2012,['White'],True,"San Francisco,94109",1436162400
50115,Litespeed Tuscany,absent,Litespeed,Tuscany,,['Silver or Gray'],True,"Berkeley,94705",1436162400
51619,1998 Keith Bontrager Privateer,50000011102,Keith Bontrager,Privateer,1998,['Teal'],True,"San Francisco,94110",1436162400
50098,2013 Mercier Kilo TT,absent,Mercier,Kilo TT,2013,['Black'],True,"Oakland,94608",1436162400
50266,2007 Specialized Stumpjumper FSR,M6HK22655,Specialized,Stumpjumper FSR,2007,['Silver or Gray'],True,"San Francisco Inner Sunset,CA,94122",1436076000
50006,2013 Santa Cruz Nomad,a10567468,Santa Cruz,Nomad ,2013,['Black'],True,"San Francisco,94129",1436076000
50013,2014 Ridley Liz,absent,Ridley,Liz,2014,['White'],True,"San Francisco,94110",1436076000
49967,2015 Giant Alight 3,CA4D7677,Giant,Alight 3,2015,['White'],True,"San Francisco,94102",1435989600
49966,Specialized Allez,WSBC606004640J,Specialized,Allez,,"['Black', 'Red']",True,"San Francisco,94102",1435989600
51440,"2012 Trek Utopia, Gary Fisher",WTU294C1311F,Trek,"Utopia, Gary Fisher",2012,['White'],True,"San Francisco,94111",1435989600
51436,2013 Trek Neko SL,WTU326C5915G,Trek,Neko SL,2013,['Black'],True,"San Francisco,CA,94111",1435989600
49899,2010 Kona Tall Mens,I010900345,Kona,Tall Mens,2010,['White'],True,"Berkeley,94704",1435967718
50117,2015 Trek 7.4 FX,SWTU269C6098J,Trek,7.4 FX,2015,['White'],True,"San,94115",1435903200
49824,2005 Specialized Langster,absent,Specialized,Langster,2005,['Silver or Gray'],True,San Francisco,1435895382
49776,2014 Dawes Cycles,absent,Dawes Cycles,,2014,['Green'],True,"Berkeley,94704",1435856726
49775,2011 True North Custom,absent,True North,Custom,2011,['White'],True,"San Francisco,CA,94111",1435816800
51493,2014 Giant Defy 1,GC3173359,Giant,Defy 1,2014,['White'],True,"San,94102",1435816800
50076,Unknown,A402260120,Unknown,,,['Silver or Gray'],True,"San Francisco,94102",1435816800
47557,Specialized Crossroads,gr204935,Specialized,Crossroads,,['Black'],True,"Berkeley,CA",1435730400
49669,2011 Trek montare,WTU180c0826f,Trek,montare,2011,['Black'],True,"San Francisco,94111",1435644000
49647,2013 Specialized Tricross Sport Disc Compact,WSBC-60209-897OH,Specialized,Tricross Sport Disc Compact,2013,['Orange'],True,"Berkeley,CA,94705",1435644000
54977,"2015 Specialized htrack kids 20"" bike",WSBC711073209I,Specialized,"htrack kids 20"" bike",2015,['White'],True,"San Francisco,94102",1435644000
49572,Raleigh Grand Sport,U8YY3135,Raleigh,Grand Sport,,['Black'],True,"San Francisco,94110",1435639683
49612,2011 Cannondale Trail SL2,WM94666,Cannondale,Trail SL2,2011,['White'],True,"San Francisco,94105",1435557600
49917,2015 Specialized Sirrus Elite,6022816775,Specialized,Sirrus Elite,2015,['Silver or Gray'],True,"San Francisco,94109",1435471200
49466,2013 Fuji Americano,AA339F0009,Fuji,Americano,2013,['Blue'],True,"San Francisco,94110",1435471200
49346,2012 Diamondback Insight,DAP13088878,Diamondback,Insight,2012,['Blue'],True,"San Francisco,94112",1435384800
49375,2010 Rocky Mountain Bicycles CR10,PRK0755342,Rocky Mountain Bicycles,CR10,2010,['Blue'],True,"San Francisco,94118",1435384800
49375,2010 Rocky Mountain Bicycles CR10,PRK0755342,Rocky Mountain Bicycles,CR10,2010,['Blue'],True,"San Francisco,94118",1435384800
56390,2012 Fuji Cross 2.0,SIDPE12A03357,Fuji,Cross 2.0,2012,"['Blue', 'White']",True,"San Francisco,94102",1435298400
49363,1987 Miyata 215st,098990,Miyata,215st,1987,['Blue'],True,"Oakland,94602",1435298400
49256,2009 Cannondale hooligan 3,um54452,Cannondale,hooligan 3,2009,['White'],True,"San Francisco,94103",1435298400
49220,2014 Cannondale Bad Boy 9,14B542604,Cannondale,Bad Boy 9,2014,['Black'],True,"San Francisco,CA,94103",1435298400
49536,2015 Diamondback Recoil 29er,U14YK08055,Diamondback,Recoil 29er,2015,['Red'],True,"San Francisco,CA,94111",1435298400
49383,2010 Giant Transend,C99D9060,Giant,Transend,2010,['Black'],True,"San Francisco,94117",1435298400
49160,Cannondale Unknown,absent,Cannondale,Unknown,,['Black'],True,"San Francisco,94131-2315",1435255119
49184,1996 Cannondale M400,absent,Cannondale,M400,1996,['Purple'],True,"San,94110",1435212000
53830,2003 Gary Fisher Marlin,WW0270293,Gary Fisher,Marlin,2003,['Blue'],True,"San Bruno,94066",1435212000
49616,Trek Madone 3.1,absent,Trek,Madone 3.1,,['Black'],True,"San Francisco,94117",1435212000
49477,2010 Santa Cruz Heckler,absent,Santa Cruz,Heckler,2010,['Orange'],True,San Fransisco,1435212000
49294,Novara Carema,absent,Novara,Carema,,"['Silver or Gray', 'White']",True,San Francisco,1435212000
49211,1990 Other Columbus TItan,absent,Other,Columbus TItan,1990,['White'],True,"San Francisco,94110",1435212000
49362,2009 Cannondale CAAD9,U112221,Cannondale,CAAD9,2009,['Blue'],True,"Oakland,94602",1435212000
49322,2012 PUBLIC bikes Diamond frame,005050VB12,PUBLIC bikes,Diamond frame,2012,['Red'],True,"San Francisco,CA,94110",1435212000
49213,2014 Felt Brougham,YZ40408030,Felt,Brougham,2014,['Black'],True,"San Francisco,94103",1435212000
50914,2014 Mode AKA Mozie Carolina,absent,Mode AKA Mozie,Carolina,2014,['White'],True,"El Cerrito,94530",1435125600
49179,2009 Schwinn Le Tour,SN1DT903003,Schwinn,Le Tour,2009,['White'],True,"Oakland,94612",1435125600
49164,2004 Cannondale CAAD5 R700,absent,Cannondale,CAAD5 R700,2004,['Black'],True,"San Francisco,94131-2315",1435125600
51183,2015 Trek 7.3 FX,WTU101C6612K,Trek,7.3 FX,2015,['Green'],True,Alameda,1435125600
49020,2014 Specialized Secteur Elite,WSBC601044302I,Specialized,Secteur Elite,2014,['Silver or Gray'],True,"San Francisco,CA,94131",1435125600
49848,1980 Motobecane Grand Touring,absent,Motobecane,Grand Touring,1980,['Blue'],True,"Oakland,94607",1435039200
49012,Gravity Avenue A,absent,Gravity,Avenue A,,['White'],True,"San Fransisco,94103",1435039200
51410,2010 GT Bicycles ZUM I9,00400017660479,GT Bicycles,ZUM I9,2010,['Black'],True,"Berkeley,94705",1435039200
49848,1980 Motobecane Grand Touring,absent,Motobecane,Grand Touring,1980,['Blue'],True,"Oakland,94607",1435039200
48885,Trek 7.1 FX,wtu331c7371h,Trek,7.1 FX,,['Black'],True,"San Francisco,94107",1434993862
49207,2011 Redline Conquest Pro,absent,Redline,Conquest Pro,2011,['Red'],True,"San Francisco,CA,94103",1434952800
48903,2013 Specialized,WSBC602073469G,Specialized,,2013,"['Red', 'Black']",True,"San Francisco,94122",1434952800
49100,2014 Cannondale Caad8 6 Tiagra,KM55753,Cannondale,Caad8 6 Tiagra,2014,"['Black', 'Red']",True,"San Francisco,94103",1434952800
29532,Jamis Coda Sport,U116U33424,Jamis,Coda Sport,,"['Red', 'Silver or Gray']",True,"Emeryville,CA,94608",1434952800
48927,2010 Jamis coda sport,absent,Jamis,coda sport,2010,"['Red', 'Silver or Gray']",True,"San Francisco,94109",1434952800
48901,2012 Motobecane Fantom Cross CX3,CYIDC10G00337,Motobecane,Fantom Cross CX3,2012,['Black'],True,"San Francisco,94109",1434952800
48977,2012 Giant Escape 0 W,C31D0324,Giant,Escape 0 W,2012,['Black'],True,"San Francisco,94107",1434952800
49591,2012 Specialized S-Works Tarmac SL4,STBP311I0553,Specialized,S-Works Tarmac SL4,2012,['Black'],True,"San Francisco,94131",1434866400
48937,2014 Giant Defy 5,C53K2323,Giant,Defy 5,2014,['Black'],True,"San Francisco,94117",1434866400
48858,2014 Cannondale Supersix Evo Hi-Mod Team,FM91320,Cannondale,Supersix Evo Hi-Mod Team,2014,"['White', 'Green', 'Black']",True,"Oakland,94609",1434866400
48783,2013 Xtracycle Electric Edgerunner cargo bike (rear storage),EZX12184,Xtracycle,Electric Edgerunner,2013,['Black'],True,"Berkeley,CA,94708",1434780000
48689,Hasa TEAM 6.0 7005 T6,SAP0A00290,Hasa,TEAM 6.0 7005 T6,,['Red'],True,"San Francisco,94117",1434780000
48785,2015 Cannondale Bad Boy 3 MEDIUM,DM75372,Cannondale,Bad Boy 3 MEDIUM,2015,['Black'],True,"San Francisco,94111",1434780000
48765,2014 GT Bicycles agressor 3.0 14,00038675983687,GT Bicycles,agressor 3.0 14,2014,['White'],True,"San Francisco,94133",1434780000
49532,2015 Other Vantage 5.0,41131755,Other,Vantage 5.0,2015,['Black'],True,"Berkeley,94702",1434780000
48884,Unknown unknown,absent,Unknown,unknown,,['Yellow or Gold'],True,"Berkeley,94705",1434693600
49016,2015 Specialized XL Rockhopper Sport 29,WSBC60Z107544J,Specialized,XL Rockhopper Sport 29,2015,['Black'],True,"San Francisco,94110",1434693600
48592,2014 Masi Comp CX,A4B0932489,Masi,Comp CX,2014,['Black'],True,"San Francisco,94117",1434607200
49437,2015 SE Bikes Lager,wbd060l0413k,SE Bikes,Lager,2015,['Red'],True,"San Francisco,94103",1434607200
49127,1993 Bridgestone BUB,absent,Bridgestone,BUB,1993,['Blue'],True,"San Francisco,94133",1434607200
48515,2013 Raleigh Cadent FT1,U12YK07528,Raleigh,Cadent FT1,2013,['Silver or Gray'],True,"Oakland,CA,94609",1434520800
80985,Trek 820,GR671893,Trek,820,,['Blue'],True,"San Francisco,94110",1434520800
49312,2014 Windsor Wellington 3.0,L140301537,Windsor,Wellington 3.0,2014,['White'],True,"San Francisco,CA,94132",1434520800
48705,2012 Giant TCR Advanced 2,absent,Giant,TCR Advanced 2,2012,['White'],True,"San Francisco,94111",1434520800
80985,Trek 820,GR671893,Trek,820,,['Blue'],True,"San Francisco,94110",1434520800
48451,2012 Trek Atwood WSD,absent,Trek,Atwood WSD,2012,"['White', 'Brown']",True,"Oakland,94607",1434434400
48391,2005 Marin Bikes,absent,Marin Bikes,,2005,['Orange'],True,"Oakland,94607",1434434400
48445,2010 Cannondale,absent,Cannondale,,2010,['White'],True,San Francisco,1434434400
48452,2011 Giant Seek 1,absent,Giant,Seek 1,2011,"['Silver or Gray', 'Silver or Gray']",True,"Oakland,94607",1434434400
48393,1985 Specialized Stumpjumper,6z668370,Specialized,Stumpjumper,1985,['Red'],True,"San Francisco,94117",1434434400
50264,2014 Trek Verve 1,SWTU281C5705G,Trek,Verve 1,2014,['Black'],True,"San Francisco,94114",1434348000
48361,2014 Trek Wahoo- 29,absent,Trek,Wahoo- 29,2014,['Blue'],True,"San Francisco,CA,94103",1434348000
48311,2014 PUBLIC bikes V7,absent,PUBLIC bikes,V7,2014,['Green'],True,"Oakland,94612",1434348000
48284,2015 Trek 7.3 FX,WTU107C6419J,Trek,7.3 FX ,2015,['Black'],True,"Oakland,94610",1434261600
48425,2014 Mission Bicycles Sutro,M14050541,Mission Bicycles,Sutro,2014,['Green'],True,"San Francisco,CA,94103",1434261600
48193,2014 Cannondale Synapse 7 Sora,IM77562,Cannondale,Synapse 7 Sora,2014,['White'],True,"San Francisco,94117",1434261600
48272,2012 Specialized Dolce Triple,WSBC602061619G,Specialized,Dolce Triple,2012,['Black'],True,"San Francisco,94117",1434261600
48121,Trek 7700fx,ww2784176,Trek,7700fx,,['Blue'],True,"Oakland,94609",1434175200
48176,2014 PUBLIC bikes C1 2014 M/L,203680VB14F,PUBLIC bikes,C1 2014 M/L,2014,['White'],True,"San Francisco,94109",1434175200
48270,2015 Retrospec Amok,tthk144589,Retrospec,Amok,2015,['White'],True,"Oakland,CA,94609",1434175200
48181,2013 BMC TMRO1,absent,BMC,TMRO1,2013,"['Black', 'Red']",True,"San Francisco,CA",1434175200
48077,2014 Hyper bmx,wma-132004,Hyper,bmx,2014,"['Black', 'Green']",True,San Francisco,1434156707
48340,2012 Jamis Beatnik,U11XV01001,Jamis,Beatnik,2012,['Black'],True,"San Francisco,94107",1434088800
48173,2013 Specialized Tramac S-Works,WSBC604082969H,Specialized,Tramac S-Works ,2013,['Blue'],True,"San Francisco,CA,94110",1434088800
48080,Mercier Kilo TT,absent,Mercier,Kilo TT,,['Black'],True,"San Francisco,94103",1434088800
47839,2009 Giant Defy 3,GR9G3930,Giant,Defy 3,2009,"['Blue', 'White', 'Black']",True,"San Francisco,CA,94114",1434002400
48914,2007 Giant Rincon,C77C8324,Giant,Rincon,2007,['Green'],True,"San Anselmo,CA,94960",1434002400
47841,2014 Specialized Roubaix SL4 Comp Compact,WSBC6150022641,Specialized,Roubaix SL4 Comp Compact,2014,['Black'],True,"San Francisco,94103",1434002400
48914,2007 Giant Rincon,C77C8324,Giant,Rincon,2007,['Green'],True,"San Anselmo,CA,94960",1434002400
37798,2010 Kona dew,AJ11050339,Kona,dew,2010,['Black'],True,"Oakland,CA,94610",1433916000
47737,2011 Raleigh Talus,absent,Raleigh,Talus,2011,['Black'],True,"San Francisco,94103",1433829600
48431,2015 SCOTT Solace 30,SGR01F25414030085B,SCOTT,Solace 30,2015,"['White', 'Green']",True,"San Francisco,94109",1433829600
61993,"1990 Diamondback 24"" BMX",absent,Diamondback,"24"" BMX",1990,['Silver or Gray'],True,"San Francisco,94117",1433829600
47725,Diamondback Road,06A0017344,Diamondback,Road,,['Blue'],True,"Berkeley,94702",1433829600
48104,2014 Surly Straggler,absent,Surly,Straggler,2014,['Black'],True,"San Francisco,CA,94107",1433829600
47713,2015 Gravity Comp 22,L140503815,Gravity,Comp 22,2015,['Black'],True,"San Francisco,94107",1433829600
47767,2015 Giant Defy 5,C84K8992,Giant,Defy 5,2015,"['Black', 'Red']",True,"San Francisco,94114",1433829600
47682,Dawes Cycles Lightning Sport,absent,Dawes Cycles,Lightning Sport,,['Red'],True,"San Francisco,94133",1433743200
47656,2014 Specialized Vita Elite Carbon Disc EQ,604047830J,Specialized,Vita Elite Carbon Disc EQ,2014,['White'],True,"San Francisco,94118",1433743200
47629,Haro 27 five Flightline Trail,XDS1404176,Haro,27 five Flightline Trail,,"['Black', 'Green']",True,"San Francisco,CA,94103",1433743200
47591,2013 Specialized Cirrus Comp,6020523171H,Specialized,Cirrus Comp,2013,['Black'],True,"San Francisco,94103",1433743200
47676,2011 Focus Izalco,absent,Focus,Izalco,2011,"['White', 'Silver or Gray', 'Red']",True,"San Francisco,CA,94121",1433743200
47657,2012 Raleigh Port Townsend,119U17228,Raleigh,Port Townsend,2012,['Brown'],True,"San Francisco,94114",1433743200
47597,2014 Trek 8.2 DS,swtu104c1082j,Trek,8.2 DS,2014,['Silver or Gray'],True,"San Francisco,CA,94114",1433743200
47642,2013 Trek Domane 4.5,WTU115XD5042G,Trek,Domane 4.5,2013,['White'],True,"San Francisco,CA,94117",1433743200
47670,2013 Specialized Sirrus Elite,WSBC602150333H,Specialized,Sirrus Elite,2013,['Silver or Gray'],True,"San Leandro,CA,94578",1433656800
48071,2013 Trek NEKO s,wtu145c7708g,Trek,NEKO s ,2013,['White'],True,"Oakland,94609",1433656800
47564,2008 Trek 7.3 FX,WTU078C1525D,Trek,7.3 FX,2008,['White'],True,"San Francisco,94107",1433656800
47521,2015 Jamis quest elite,wes5g00119,Jamis,quest elite,2015,['Silver or Gray'],True,"Oakland,CA,94610",1433656800
43603,Schwinn,GL811351,Schwinn,,,['Blue'],True,"San Francisco,CA,94110",1433656800
47755,2014 Specialized Shiv Elite,wsbc604087665i,Specialized,Shiv Elite,2014,['Black'],True,"San Francisco,94133",1433570400
47773,2015 Specialized S-works Shiv Module,wsbc604025691j,Specialized,S-works Shiv Module,2015,"['Blue', 'Red', 'White']",True,"San Francisco,94133",1433570400
47698,2002 Bianchi Axis,007872,Bianchi,Axis,2002,['Blue'],True,"San Francisco,94102",1433570400
48081,2013 Diamondback Podium 3,U131K30633,Diamondback,Podium 3,2013,['Blue'],True,"San Mateo,94403",1433570400
